,type,start_date_local,timezone,polylines
0,Walk,2022-05-22T10:35:56Z,(GMT-05:00) America/Toronto,"[(43.44994, -80.4279), (43.44982, -80.42801), (43.44986, -80.42802), (43.44987, -80.42801), (43.44989, -80.42802), (43.44994, -80.42799), (43.4499, -80.42805), (43.44992, -80.42806), (43.44993, -80.42801), (43.4499, -80.42799), (43.44993, -80.42798), (43.44995, -80.42794), (43.44996, -80.42801), (43.44994, -80.42805), (43.44991, -80.42808), (43.44994, -80.42799), (43.44993, -80.42793), (43.44992, -80.42793), (43.44992, -80.42799), (43.44995, -80.42801), (43.44996, -80.42795), (43.44993, -80.42798), (43.44992, -80.42798), (43.44991, -80.42801), (43.44992, -80.42802), (43.44992, -80.42797), (43.44999, -80.42776), (43.45005, -80.42771), (43.44998, -80.42781), (43.44992, -80.42786), (43.44987, -80.42796), (43.44984, -80.42832), (43.44976, -80.42854), (43.45012, -80.42917), (43.45063, -80.42958), (43.45065, -80.42946), (43.45073, -80.4296), (43.45087, -80.42977), (43.4513, -80.43042), (43.45137, -80.43049), (43.45165, -80.43067), (43.45181, -80.43083), (43.45214, -80.43069), (43.45212, -80.43066), (43.45222, -80.43063), (43.45236, -80.43069), (43.45308, -80.43076), (43.45346, -80.43083), (43.45374, -80.43071), (43.45381, -80.43072), (43.4539, -80.43083), (43.45416, -80.43083), (43.45431, -80.43092), (43.45468, -80.43119), (43.455, -80.43145), (43.45519, -80.43154), (43.45526, -80.43164), (43.45544, -80.43146), (43.45554, -80.43129), (43.45576, -80.43084), (43.45608, -80.43041), (43.45619, -80.43036), (43.45621, -80.43033), (43.45626, -80.43052), (43.4562, -80.43048), (43.45619, -80.43051), (43.4561, -80.43046), (43.45591, -80.43065), (43.45581, -80.43133), (43.45564, -80.43152), (43.45559, -80.43151), (43.45534, -80.43154), (43.45523, -80.43152), (43.45452, -80.43108), (43.45407, -80.43085), (43.45365, -80.43071), (43.45341, -80.43068), (43.45322, -80.43063), (43.45266, -80.43068), (43.45247, -80.43066), (43.45227, -80.4306), (43.4521, -80.43058), (43.452, -80.4305), (43.45183, -80.43041), (43.45153, -80.43024), (43.45129, -80.43019), (43.45098, -80.42987), (43.45074, -80.42959), (43.45065, -80.42951), (43.4506, -80.42951), (43.45057, -80.42945), (43.45048, -80.42938), (43.45039, -80.42928), (43.45022, -80.42915), (43.44987, -80.42893), (43.4498, -80.42874), (43.44982, -80.42846), (43.44987, -80.4283), (43.44992, -80.42822), (43.45011, -80.42778), (43.4501, -80.42775), (43.45013, -80.4277), (43.45015, -80.42773), (43.45013, -80.42766), (43.45012, -80.42772), (43.45009, -80.42773), (43.45011, -80.42772), (43.45009, -80.42771), (43.45006, -80.42763), (43.45, -80.42756), (43.45001, -80.4275), (43.45029, -80.4277), (43.45019, -80.42774), (43.45006, -80.42767), (43.45014, -80.42773), (43.45023, -80.42791), (43.45019, -80.42769), (43.45022, -80.42781), (43.45022, -80.42791), (43.45025, -80.42797), (43.45022, -80.42791), (43.45021, -80.4278), (43.45018, -80.42765), (43.45028, -80.42759), (43.45009, -80.42764), (43.45009, -80.42761), (43.45004, -80.4276), (43.45014, -80.42767), (43.45013, -80.42765), (43.45008, -80.42766), (43.45023, -80.42764), (43.45014, -80.42772), (43.45014, -80.42767), (43.45013, -80.42768), (43.45019, -80.42773), (43.45027, -80.42782), (43.45015, -80.42773), (43.45013, -80.42773)]"
1,Walk,2022-05-21T08:59:54Z,(GMT-05:00) America/Toronto,"[(43.45033, -80.42919), (43.45057, -80.42947), (43.45072, -80.42961), (43.45083, -80.42978), (43.45076, -80.42989), (43.45073, -80.43004), (43.4507, -80.43029), (43.45058, -80.43082), (43.45049, -80.43095), (43.45041, -80.43097), (43.45015, -80.43128), (43.45011, -80.43127), (43.45007, -80.43147), (43.45005, -80.43175), (43.45073, -80.4325), (43.45076, -80.43296), (43.45042, -80.43335), (43.4507, -80.4331), (43.45073, -80.43319), (43.45068, -80.43342), (43.45068, -80.43346), (43.45074, -80.43353), (43.45054, -80.43394), (43.45042, -80.43397), (43.45019, -80.43398), (43.45003, -80.43439), (43.44984, -80.4346), (43.44973, -80.43457), (43.44976, -80.43468), (43.44968, -80.43486), (43.44985, -80.43517), (43.44981, -80.43542), (43.44989, -80.43556), (43.4501, -80.43578), (43.4501, -80.43582), (43.45029, -80.43637), (43.45025, -80.43642), (43.45022, -80.43656), (43.45038, -80.43664), (43.45054, -80.43689), (43.45066, -80.43692), (43.4507, -80.43669), (43.45074, -80.43666), (43.45091, -80.4368), (43.45171, -80.4372), (43.45162, -80.43712), (43.45163, -80.43705), (43.4518, -80.43648), (43.4518, -80.43637), (43.45191, -80.43622), (43.45203, -80.43598), (43.45212, -80.4357), (43.45215, -80.43532), (43.45226, -80.4351), (43.45236, -80.43484), (43.45243, -80.43447), (43.4528, -80.43409), (43.45292, -80.43399), (43.453, -80.43339), (43.45312, -80.43304), (43.45309, -80.43294), (43.45312, -80.43297), (43.45323, -80.43285), (43.45322, -80.43288), (43.4536, -80.43248), (43.45347, -80.43133), (43.45347, -80.43131), (43.45356, -80.43134), (43.4535, -80.43132), (43.45348, -80.43125), (43.45351, -80.4311), (43.45331, -80.43091), (43.45323, -80.431), (43.45308, -80.43105), (43.45305, -80.43104), (43.45277, -80.43097), (43.45257, -80.43089), (43.45238, -80.43078), (43.45218, -80.43075), (43.45207, -80.43067), (43.45197, -80.43064), (43.45171, -80.43061), (43.45138, -80.43004), (43.45083, -80.42978), (43.45078, -80.42973), (43.45071, -80.42972), (43.45055, -80.42963), (43.4504, -80.42941), (43.45018, -80.4294), (43.44998, -80.42944), (43.44974, -80.42912), (43.44928, -80.42886), (43.44926, -80.4288), (43.44928, -80.4288), (43.44917, -80.42862), (43.44914, -80.42868), (43.4491, -80.42871), (43.44911, -80.42873), (43.44905, -80.42877), (43.44878, -80.42962), (43.44877, -80.42982), (43.44869, -80.4302), (43.44867, -80.43059), (43.4486, -80.43075), (43.44857, -80.43106), (43.44818, -80.4311), (43.44781, -80.43104), (43.44748, -80.43103), (43.44758, -80.43078), (43.44764, -80.43057), (43.44784, -80.43025), (43.44783, -80.43003), (43.44789, -80.42979), (43.44797, -80.4294), (43.44807, -80.42924), (43.44811, -80.429), (43.44805, -80.42889), (43.44789, -80.42875), (43.44757, -80.42854), (43.44753, -80.4284), (43.44735, -80.42807), (43.44743, -80.42765), (43.44743, -80.42754), (43.44748, -80.42752), (43.44747, -80.42748), (43.44749, -80.42731), (43.44765, -80.42693), (43.44785, -80.42679), (43.44794, -80.4269), (43.44799, -80.42692), (43.44813, -80.42692), (43.44835, -80.42714), (43.44844, -80.42712), (43.44855, -80.42718), (43.44865, -80.42727), (43.44874, -80.42753), (43.44873, -80.42806), (43.44882, -80.42827), (43.44885, -80.42831), (43.44893, -80.42855), (43.44908, -80.42877), (43.4491, -80.42877), (43.44914, -80.42882), (43.4492, -80.42885), (43.44926, -80.42894), (43.44933, -80.42898), (43.44938, -80.42895), (43.44945, -80.42885), (43.44948, -80.42888), (43.44953, -80.42884), (43.44994, -80.42896), (43.4502, -80.42916), (43.45048, -80.42943), (43.45063, -80.42951), (43.45064, -80.43009), (43.45046, -80.43039), (43.45045, -80.43061), (43.45058, -80.43076), (43.45046, -80.43094), (43.45035, -80.43096), (43.45034, -80.43091), (43.45031, -80.43112), (43.45016, -80.43121), (43.44998, -80.43185), (43.45009, -80.43226), (43.45024, -80.43244), (43.45042, -80.43239), (43.45082, -80.43252), (43.45084, -80.4325), (43.45072, -80.43277), (43.45074, -80.43317), (43.45062, -80.43319), (43.45065, -80.4331), (43.45066, -80.43317), (43.45077, -80.43305), (43.4507, -80.43311), (43.45073, -80.43306), (43.45075, -80.43287), (43.45064, -80.43251), (43.45044, -80.43236), (43.45033, -80.43225), (43.4502, -80.43207), (43.45006, -80.43196), (43.45004, -80.43164), (43.45005, -80.4313), (43.45025, -80.4312), (43.45032, -80.43095), (43.45055, -80.43066), (43.45071, -80.43017), (43.45073, -80.42997), (43.45069, -80.42974), (43.45089, -80.42955), (43.45068, -80.42962), (43.45066, -80.42954), (43.45062, -80.42949), (43.45017, -80.42898), (43.45015, -80.429), (43.44986, -80.42883), (43.44981, -80.42855), (43.4497, -80.42864), (43.44983, -80.42838), (43.44992, -80.42812), (43.44996, -80.42788), (43.45009, -80.42764), (43.4501, -80.4277), (43.45006, -80.42768), (43.45005, -80.42769), (43.45002, -80.42764), (43.45001, -80.42764)]"
2,Walk,2022-05-20T16:45:58Z,(GMT-05:00) America/Toronto,"[(43.44976, -80.42824), (43.44977, -80.42826), (43.44974, -80.42837), (43.44968, -80.4286), (43.44961, -80.42876), (43.44959, -80.42887), (43.4496, -80.42888), (43.44965, -80.42892), (43.44972, -80.42893), (43.44993, -80.42905), (43.45007, -80.42916), (43.45017, -80.42925), (43.45029, -80.42931), (43.45057, -80.42953), (43.45091, -80.42971), (43.45096, -80.42967), (43.45119, -80.42859), (43.45121, -80.42836), (43.45109, -80.42823), (43.4511, -80.42791), (43.45118, -80.42775), (43.45124, -80.42769), (43.45134, -80.42777), (43.45137, -80.42781), (43.45168, -80.428), (43.45182, -80.42805), (43.45197, -80.42815), (43.45213, -80.42817), (43.45257, -80.42862), (43.45269, -80.42871), (43.45289, -80.42876), (43.45301, -80.42856), (43.45306, -80.42837), (43.45318, -80.42807), (43.45319, -80.42784), (43.45316, -80.42815), (43.45299, -80.4284), (43.45288, -80.42859), (43.45283, -80.42862), (43.45261, -80.4286), (43.45254, -80.42858), (43.45235, -80.42836), (43.45209, -80.42802), (43.45202, -80.42796), (43.45199, -80.42774), (43.45184, -80.42742), (43.45203, -80.42697), (43.45201, -80.42689), (43.45206, -80.42675), (43.45209, -80.42654), (43.45216, -80.42522), (43.45218, -80.42513), (43.45243, -80.42515), (43.45242, -80.42512), (43.45233, -80.4251), (43.45235, -80.42509), (43.45234, -80.42493), (43.45245, -80.42422), (43.45252, -80.42419), (43.45236, -80.42404), (43.45213, -80.42375), (43.45206, -80.42358), (43.45206, -80.42343), (43.45209, -80.42325), (43.45222, -80.42289), (43.45236, -80.42245), (43.45237, -80.42249), (43.4523, -80.42218), (43.45226, -80.42185), (43.45251, -80.4213), (43.45253, -80.42098), (43.45264, -80.42065), (43.45264, -80.42057), (43.45272, -80.4203), (43.4527, -80.4196), (43.45265, -80.41916), (43.45258, -80.41895), (43.4526, -80.41857), (43.45267, -80.41861), (43.45265, -80.41859), (43.45262, -80.41866), (43.45253, -80.41861), (43.45238, -80.41837), (43.45232, -80.41831), (43.45221, -80.41829), (43.45207, -80.41817), (43.45196, -80.41817), (43.45171, -80.41795), (43.45145, -80.41785), (43.45142, -80.41786), (43.45136, -80.41791), (43.4513, -80.41787), (43.45113, -80.41766), (43.45104, -80.41744), (43.45087, -80.41734), (43.45085, -80.41728), (43.45091, -80.41695), (43.45099, -80.41672), (43.45095, -80.41673), (43.45103, -80.41658), (43.45102, -80.41656), (43.45105, -80.41655), (43.45104, -80.41641), (43.45091, -80.41622), (43.45073, -80.41613), (43.45061, -80.41604), (43.45056, -80.41593), (43.45011, -80.41576), (43.44997, -80.41578), (43.44993, -80.41582), (43.44995, -80.41613), (43.44992, -80.41624), (43.44983, -80.41647), (43.44997, -80.41667), (43.44997, -80.41696), (43.44985, -80.41735), (43.44981, -80.41739), (43.44977, -80.41772), (43.44982, -80.41773), (43.44981, -80.41778), (43.44978, -80.41782), (43.44978, -80.41797), (43.44985, -80.41824), (43.44987, -80.41846), (43.44973, -80.41896), (43.44939, -80.41911), (43.44926, -80.41911), (43.4493, -80.41913), (43.44929, -80.41919), (43.44931, -80.4193), (43.44928, -80.41933), (43.44917, -80.41922), (43.44905, -80.41918), (43.44895, -80.41918), (43.44886, -80.41916), (43.44866, -80.41899), (43.44855, -80.41887), (43.4485, -80.41886), (43.44842, -80.41908), (43.4483, -80.4189), (43.44825, -80.41899), (43.4481, -80.41905), (43.44745, -80.41899), (43.44738, -80.41896), (43.44735, -80.41901), (43.44733, -80.41901), (43.44722, -80.41913), (43.44717, -80.41914), (43.44727, -80.41905), (43.44719, -80.41906), (43.44718, -80.41909), (43.44713, -80.41912), (43.44712, -80.41922), (43.44709, -80.41922), (43.44707, -80.41927), (43.44685, -80.41946), (43.44682, -80.41956), (43.44678, -80.41962), (43.44674, -80.41981), (43.44677, -80.42009), (43.44694, -80.4204), (43.44691, -80.42034), (43.44694, -80.42035), (43.447, -80.42064), (43.44699, -80.4208), (43.44702, -80.42095), (43.44706, -80.42105), (43.44689, -80.42119), (43.44682, -80.42141), (43.44685, -80.42135), (43.44675, -80.42137), (43.4466, -80.42147), (43.44653, -80.42151), (43.44631, -80.42175), (43.44618, -80.42182), (43.44579, -80.42178), (43.44557, -80.42206), (43.44542, -80.42213), (43.44532, -80.42221), (43.44517, -80.42229), (43.44512, -80.42233), (43.44501, -80.4226), (43.44435, -80.42292), (43.44407, -80.42285), (43.44429, -80.42296), (43.44417, -80.4229), (43.44407, -80.42293), (43.44369, -80.42334), (43.44356, -80.42344), (43.44344, -80.42366), (43.4434, -80.42379), (43.44338, -80.42417), (43.44336, -80.42415), (43.44331, -80.42429), (43.44321, -80.42448), (43.4431, -80.42464), (43.44303, -80.42479), (43.44286, -80.42506), (43.44283, -80.42515), (43.44285, -80.42521), (43.44269, -80.42584), (43.44271, -80.42593), (43.44291, -80.42587), (43.44303, -80.42591), (43.44326, -80.42608), (43.44333, -80.42602), (43.44345, -80.42607), (43.44354, -80.42622), (43.4436, -80.4264), (43.44378, -80.42663), (43.444, -80.42683), (43.44418, -80.42691), (43.44427, -80.42702), (43.44434, -80.42702), (43.44438, -80.42684), (43.44438, -80.42661), (43.44435, -80.42627), (43.44441, -80.42617), (43.4446, -80.4257), (43.44472, -80.42569), (43.44466, -80.42559), (43.4446, -80.42546), (43.44447, -80.42455), (43.44438, -80.4245), (43.44437, -80.42418), (43.44441, -80.42406), (43.44447, -80.42396), (43.44454, -80.42382), (43.44463, -80.42396), (43.4447, -80.42404), (43.4447, -80.42423), (43.44482, -80.42416), (43.4449, -80.42439), (43.44505, -80.42422), (43.44508, -80.42405), (43.44533, -80.42381), (43.44549, -80.42374), (43.44553, -80.42378), (43.44551, -80.42369), (43.44555, -80.42366), (43.44563, -80.42371), (43.44574, -80.42386), (43.44603, -80.42444), (43.44597, -80.42451), (43.44594, -80.42464), (43.44594, -80.42495), (43.44608, -80.42526), (43.44606, -80.42527), (43.44613, -80.42531), (43.44634, -80.42569), (43.44638, -80.42576), (43.44649, -80.42587), (43.4467, -80.42623), (43.44677, -80.42631), (43.44703, -80.42645), (43.44735, -80.42637), (43.44735, -80.42632), (43.44757, -80.42631), (43.44767, -80.42643), (43.4477, -80.42649), (43.44814, -80.42684), (43.44848, -80.42708), (43.44861, -80.42718), (43.44865, -80.42715), (43.4488, -80.42726), (43.44897, -80.42742), (43.44895, -80.42768), (43.44901, -80.42793), (43.44906, -80.42802), (43.4491, -80.42819), (43.4493, -80.42858), (43.44949, -80.42883), (43.44955, -80.42882), (43.44966, -80.42869), (43.44981, -80.42825), (43.4499, -80.42778), (43.45002, -80.42759), (43.45019, -80.42756), (43.45009, -80.42758), (43.45008, -80.42756)]"
3,Walk,2022-05-19T16:42:08Z,(GMT-05:00) America/Toronto,"[(43.45051, -80.42944), (43.45057, -80.42939), (43.45057, -80.42941), (43.45064, -80.42946), (43.45079, -80.42964), (43.45087, -80.42969), (43.45092, -80.4296), (43.45097, -80.42946), (43.45102, -80.42942), (43.45102, -80.42934), (43.45106, -80.42928), (43.45105, -80.4292), (43.45101, -80.42921), (43.45102, -80.42914), (43.45109, -80.42904), (43.45108, -80.42909), (43.45105, -80.42909), (43.45104, -80.42912), (43.45107, -80.42914), (43.45107, -80.42916), (43.451, -80.42924), (43.45103, -80.42926), (43.451, -80.42927), (43.45102, -80.42928), (43.45101, -80.42926), (43.45101, -80.42932), (43.45102, -80.42933), (43.45099, -80.42934), (43.45115, -80.42934), (43.45107, -80.42931), (43.45107, -80.42929), (43.45104, -80.42932), (43.45099, -80.4295), (43.45065, -80.43007), (43.45055, -80.43029), (43.4506, -80.43052), (43.45058, -80.43071), (43.4506, -80.4309), (43.45052, -80.431), (43.4504, -80.43103), (43.45015, -80.4314), (43.45017, -80.43203), (43.45013, -80.43207), (43.45016, -80.4322), (43.4502, -80.43227), (43.45062, -80.4326), (43.4507, -80.43274), (43.45077, -80.43291), (43.45081, -80.43318), (43.45079, -80.4332), (43.45074, -80.43335), (43.45075, -80.43338), (43.45072, -80.43351), (43.45051, -80.43395), (43.45031, -80.43415), (43.45022, -80.43418), (43.45003, -80.43428), (43.44978, -80.4341), (43.44987, -80.43422), (43.44988, -80.43432), (43.44987, -80.43438), (43.44983, -80.43444), (43.44984, -80.43445), (43.44941, -80.43488), (43.4494, -80.43499), (43.44943, -80.43524), (43.44952, -80.43527), (43.44964, -80.43553), (43.44975, -80.43587), (43.44976, -80.43599), (43.44978, -80.43597), (43.44978, -80.43601), (43.44981, -80.43593), (43.44981, -80.43602), (43.44984, -80.43606), (43.45035, -80.43647), (43.45049, -80.43671), (43.45047, -80.43679), (43.4505, -80.43684), (43.45061, -80.43692), (43.45065, -80.4369), (43.45064, -80.43688), (43.45092, -80.43693), (43.45108, -80.43713), (43.45156, -80.43721), (43.4515, -80.43725), (43.45151, -80.43731), (43.4515, -80.43742), (43.45116, -80.43826), (43.45082, -80.43887), (43.45085, -80.43888), (43.45074, -80.43897), (43.4507, -80.43903), (43.45028, -80.43882), (43.44994, -80.43838), (43.44985, -80.43833), (43.44975, -80.4382), (43.44979, -80.43812), (43.44978, -80.43809), (43.4497, -80.43801), (43.44948, -80.43788), (43.44941, -80.43777), (43.44915, -80.43746), (43.44892, -80.43704), (43.44885, -80.43695), (43.44866, -80.43688), (43.44855, -80.43678), (43.44812, -80.43649), (43.4479, -80.4363), (43.44788, -80.43621), (43.44758, -80.43569), (43.44752, -80.43565), (43.44736, -80.43542), (43.44715, -80.43527), (43.44704, -80.43502), (43.44661, -80.43461), (43.44657, -80.43454), (43.44652, -80.43452), (43.44639, -80.43439), (43.44632, -80.43417), (43.44618, -80.43395), (43.44636, -80.43354), (43.44677, -80.43355), (43.44678, -80.43353), (43.4469, -80.43368), (43.44709, -80.43358), (43.44722, -80.43338), (43.44735, -80.43267), (43.44738, -80.43247), (43.44736, -80.43247), (43.44737, -80.4324), (43.44747, -80.43244), (43.44775, -80.43248), (43.44826, -80.43265), (43.4484, -80.43251), (43.44844, -80.43244), (43.44855, -80.43234), (43.44858, -80.43189), (43.44848, -80.4317), (43.44871, -80.43077), (43.44866, -80.43069), (43.44876, -80.43015), (43.44876, -80.42985), (43.44881, -80.42953), (43.44892, -80.42908), (43.44903, -80.42882), (43.44909, -80.42887), (43.4492, -80.42879), (43.44925, -80.42884), (43.44951, -80.42891), (43.44958, -80.4289), (43.44987, -80.42907), (43.44993, -80.42914), (43.44992, -80.42915), (43.45001, -80.42916), (43.45014, -80.42926), (43.45089, -80.42961), (43.45106, -80.42949), (43.45114, -80.42928), (43.45125, -80.42878), (43.45133, -80.42857), (43.45122, -80.42806), (43.45138, -80.42795), (43.45139, -80.428), (43.45151, -80.42801), (43.45159, -80.42804), (43.45192, -80.42746), (43.4521, -80.42667), (43.45213, -80.42659), (43.45212, -80.42659), (43.45214, -80.42648), (43.45218, -80.42636), (43.45235, -80.42603), (43.45277, -80.42615), (43.4531, -80.42636), (43.45311, -80.42644), (43.45316, -80.42644), (43.45338, -80.42671), (43.45363, -80.42703), (43.45367, -80.42711), (43.45384, -80.4272), (43.45415, -80.42758), (43.45413, -80.42774), (43.45403, -80.4279), (43.45403, -80.42807), (43.45396, -80.42832), (43.45376, -80.42867), (43.45365, -80.42873), (43.4534, -80.42892), (43.45347, -80.42906), (43.45316, -80.4288), (43.45316, -80.4286), (43.45333, -80.42828), (43.45355, -80.42772), (43.45362, -80.42771), (43.45365, -80.42774), (43.45358, -80.42762), (43.45365, -80.42764), (43.45366, -80.42763), (43.45359, -80.42762), (43.45328, -80.42743)]"
4,Walk,2022-05-18T20:52:21Z,(GMT-05:00) America/Toronto,"[(43.44986, -80.42761), (43.44986, -80.42764), (43.44989, -80.42765), (43.44986, -80.42766), (43.44987, -80.42768), (43.44987, -80.42771), (43.44993, -80.42768), (43.4499, -80.42764), (43.44985, -80.42762), (43.44992, -80.4277), (43.44984, -80.4277), (43.44988, -80.42776), (43.44988, -80.4277), (43.44992, -80.42769), (43.44988, -80.4276), (43.44981, -80.42799), (43.44981, -80.42772), (43.45, -80.42771), (43.44991, -80.42768), (43.44996, -80.42768), (43.44994, -80.42769), (43.44994, -80.42767), (43.44992, -80.42771), (43.44992, -80.42777), (43.44995, -80.42779), (43.44995, -80.42773), (43.44994, -80.42775), (43.44988, -80.42767), (43.44991, -80.42769), (43.44993, -80.42762), (43.44994, -80.42766), (43.44991, -80.42771), (43.44993, -80.42768), (43.45046, -80.42766), (43.4505, -80.42773), (43.45006, -80.42781), (43.44997, -80.42781), (43.44994, -80.42778), (43.44996, -80.42773), (43.44993, -80.42768), (43.44991, -80.42772), (43.44991, -80.42766), (43.44993, -80.42768), (43.44994, -80.42781), (43.44991, -80.42776), (43.44994, -80.42775), (43.44997, -80.42799), (43.44993, -80.42777), (43.4499, -80.42772), (43.4499, -80.4277), (43.4499, -80.42776), (43.4499, -80.42774), (43.45002, -80.42758), (43.45005, -80.42764), (43.45001, -80.42769), (43.45017, -80.4271), (43.45004, -80.42754), (43.45003, -80.42768), (43.44999, -80.42779), (43.44998, -80.42777), (43.44986, -80.428), (43.44983, -80.42795), (43.44987, -80.4279), (43.44988, -80.42783), (43.44992, -80.42776), (43.44993, -80.42784), (43.44989, -80.42785), (43.44992, -80.42773), (43.44997, -80.42767), (43.44996, -80.4277), (43.44997, -80.42763), (43.44996, -80.42785), (43.44984, -80.42786), (43.4498, -80.42789), (43.44979, -80.42787), (43.44982, -80.42778), (43.44992, -80.42775), (43.44997, -80.42778), (43.45008, -80.4278), (43.45006, -80.42785), (43.45004, -80.42781), (43.44998, -80.4278), (43.45003, -80.42777), (43.45004, -80.42773), (43.4506, -80.42748), (43.45024, -80.42768), (43.45013, -80.42761), (43.45015, -80.42757), (43.45001, -80.42759), (43.45005, -80.4276), (43.45003, -80.4276), (43.45006, -80.42759), (43.45022, -80.42724), (43.45023, -80.42741), (43.45016, -80.42742), (43.45032, -80.42758), (43.45041, -80.42776), (43.45033, -80.4278), (43.45004, -80.42763), (43.45049, -80.42762), (43.45014, -80.42773), (43.4502, -80.42778), (43.45023, -80.42776), (43.45022, -80.42771), (43.45014, -80.42768), (43.45008, -80.42762), (43.44995, -80.42757), (43.45001, -80.4276), (43.44997, -80.42765), (43.45002, -80.42767)]"
5,Walk,2022-05-18T19:34:54Z,(GMT-05:00) America/Toronto,"[(43.44981, -80.42815), (43.44981, -80.42827), (43.44973, -80.42857), (43.44963, -80.42878), (43.44965, -80.42882), (43.44964, -80.42888), (43.44993, -80.429), (43.4502, -80.42922), (43.45028, -80.42925), (43.45044, -80.42936), (43.45076, -80.42965), (43.45074, -80.42968), (43.45084, -80.42971), (43.45085, -80.42977), (43.45062, -80.43059), (43.45039, -80.43092), (43.45015, -80.43107), (43.45008, -80.43119), (43.45007, -80.43145), (43.45011, -80.43173), (43.45018, -80.43199), (43.45024, -80.4321), (43.45043, -80.43232), (43.45063, -80.43244), (43.45066, -80.43253), (43.45064, -80.43263), (43.45076, -80.43287), (43.45072, -80.43317), (43.45049, -80.43366), (43.4502, -80.43387), (43.45014, -80.43386), (43.45004, -80.43392), (43.45001, -80.43414), (43.45, -80.43431), (43.45078, -80.43484), (43.45078, -80.4349), (43.45086, -80.43465), (43.4509, -80.43441), (43.45088, -80.43395), (43.4508, -80.43375), (43.45074, -80.43363), (43.45066, -80.43353), (43.45077, -80.4332), (43.45079, -80.43293), (43.45078, -80.43287), (43.45075, -80.43279), (43.4506, -80.43259), (43.45026, -80.43245), (43.45016, -80.43212), (43.45012, -80.43202), (43.45007, -80.43175), (43.45017, -80.43115), (43.45054, -80.43104), (43.45061, -80.43099), (43.45072, -80.43061), (43.45071, -80.43058), (43.45072, -80.43051), (43.45077, -80.43039), (43.45077, -80.43015), (43.45087, -80.42969), (43.45102, -80.42921), (43.4511, -80.42873), (43.45125, -80.42861), (43.45134, -80.42842), (43.45115, -80.42801), (43.45118, -80.4278), (43.45124, -80.42763), (43.45133, -80.42767), (43.45159, -80.42789), (43.45179, -80.42801), (43.45178, -80.42806), (43.45196, -80.42817), (43.45199, -80.42818), (43.45201, -80.42814), (43.45199, -80.42818), (43.45217, -80.42805), (43.45231, -80.42806), (43.45247, -80.42826), (43.45231, -80.42829), (43.45216, -80.42826), (43.45204, -80.42819), (43.45205, -80.42821), (43.45187, -80.42805), (43.45164, -80.42766), (43.45182, -80.42699), (43.45198, -80.42651), (43.45199, -80.42636), (43.45204, -80.42626), (43.45208, -80.42584), (43.45235, -80.42485), (43.45246, -80.42461), (43.4525, -80.42435), (43.45237, -80.42404), (43.45231, -80.42399), (43.45219, -80.42375), (43.4521, -80.42352), (43.45223, -80.42319), (43.45225, -80.42295), (43.45229, -80.42291), (43.45235, -80.42239), (43.4523, -80.42227), (43.4522, -80.42183), (43.4524, -80.42169), (43.45268, -80.4213), (43.45282, -80.42051), (43.45286, -80.42015), (43.45292, -80.41995), (43.4529, -80.41995), (43.4529, -80.41975), (43.45285, -80.41971), (43.45282, -80.41963), (43.45281, -80.41946), (43.45283, -80.4195), (43.4528, -80.41942), (43.45286, -80.41902), (43.45295, -80.4187), (43.45296, -80.41862), (43.45282, -80.41861), (43.45274, -80.41864), (43.45256, -80.41859), (43.45247, -80.41857), (43.45244, -80.41853), (43.45245, -80.41851), (43.45243, -80.41848), (43.45222, -80.41836), (43.45208, -80.41832), (43.45194, -80.41833), (43.4517, -80.41843), (43.45157, -80.41843), (43.45152, -80.41847), (43.45149, -80.4187), (43.4515, -80.41886), (43.45151, -80.41893), (43.45155, -80.41901), (43.45159, -80.41907), (43.4516, -80.4191), (43.45155, -80.4191), (43.45143, -80.4196), (43.45112, -80.4199), (43.4511, -80.42011), (43.45125, -80.42062), (43.45134, -80.42062), (43.45136, -80.42065), (43.45135, -80.42077), (43.45137, -80.42091), (43.45132, -80.42097), (43.45103, -80.42111), (43.45098, -80.42111), (43.45066, -80.42099), (43.45037, -80.42105), (43.45027, -80.42125), (43.45035, -80.42137), (43.45034, -80.42144), (43.45029, -80.42156), (43.4501, -80.42159), (43.44925, -80.42139), (43.44916, -80.42147), (43.44922, -80.42155), (43.44913, -80.42172), (43.44913, -80.42175), (43.44906, -80.42191), (43.44905, -80.42212), (43.449, -80.42214), (43.44901, -80.4221), (43.44904, -80.42213), (43.44901, -80.42217), (43.44893, -80.42238), (43.44886, -80.42242), (43.44878, -80.42265), (43.4487, -80.42311), (43.44874, -80.4232), (43.44884, -80.42325), (43.44922, -80.42334), (43.44958, -80.42349), (43.4498, -80.42356), (43.44997, -80.42371), (43.44996, -80.42372), (43.44981, -80.42486), (43.44974, -80.4252), (43.44973, -80.42524), (43.4496, -80.42532), (43.44958, -80.42541), (43.44943, -80.42572), (43.44919, -80.42635), (43.44915, -80.42654), (43.44904, -80.42672), (43.449, -80.42694), (43.44897, -80.42738), (43.4491, -80.42813), (43.44916, -80.42831), (43.44932, -80.42853), (43.44931, -80.42859), (43.44937, -80.42868), (43.44943, -80.42873), (43.44959, -80.42879), (43.44976, -80.42836), (43.44984, -80.42808), (43.44985, -80.42783), (43.44993, -80.42766), (43.44996, -80.42768), (43.44994, -80.42768), (43.44994, -80.42775), (43.44992, -80.42779), (43.44993, -80.42765), (43.44992, -80.42762), (43.44993, -80.42762)]"
